# in_testing: False
# method: euler
# panel: scan_nu_nmda
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 0, 'nu': 0, 'N_nmda': 1, 'nu_nmda': 1}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
index,nu_nmda,n_nmda,v_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,corr_coef_x_s,i_nmda_mean,i_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
40,4.00000000000000000000,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97627549879206299011,0.00047497072920126449,0.00847941220864761695,0.00007392516871719804,0.00861951410856209681,0.00433908980820044490,0.21131195669900923462,0.04584252502946616764,0.18220125401721562475,-0.00059318797264140059,0.00000036165198223944,0.00000000000000000000,0,,,
41,4.10000000000000053291,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97952702246782052953,0.00042724757951020020,0.00732780288319435577,0.00006664313744308124,0.00700335521320670420,0.00353107123561387931,0.18263939815161051028,0.04135123945505123771,0.16945263811967611889,-0.00051264346648159545,0.00000032607387827042,0.00000000000000000000,0,,,
42,4.20000000000000017764,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97509632989101646672,0.00045576017833014740,0.00891121100515106061,0.00007234778258011328,0.00882153397047623009,0.00453318901808096811,0.22207999376717427187,0.04487138616162000826,0.16779543064112703576,-0.00062339999594928914,0.00000035394861214070,0.00000000000000000000,0,,,
43,4.29999999999999982236,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97896203223326949683,0.00046346847690919549,0.00753184161798537560,0.00007109307048174416,0.00743890224415643189,0.00372559144232182055,0.18770565519635382112,0.04409953527315391142,0.17838754370901444002,-0.00052690471015148137,0.00000034782223028326,0.00000000000000000000,0,,,
44,4.40000000000000035527,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97791201227056490097,0.00042249171155346046,0.00789610463477396184,0.00006633479015973214,0.00734005498307241117,0.00366347146856433638,0.19680511527415309181,0.04116198814274539541,0.15909100888830557397,-0.00055240197727793165,0.00000032456915076289,0.00000000000000000000,0,,,
45,4.50000000000000000000,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97847846592129883447,0.00042441277025478404,0.00769293801763212479,0.00006671748627324214,0.00734005498307241117,0.00373759231778532158,0.19174103222558788739,0.04139299668923523273,0.16831621449998182549,-0.00053818847782013360,0.00000032642931983155,0.00000000000000000000,0,,,
46,4.60000000000000053291,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97890874327146093492,0.00042921260831475349,0.00753964096854630155,0.00006688445116206606,0.00718270404311007523,0.00365208217542632501,0.18791789486447640911,0.04150040718198071132,0.16627799672642654127,-0.00052746244057614959,0.00000032725351537017,0.00000000000000000000,0,,,
47,4.70000000000000017764,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97783564483214036045,0.00043889752210435372,0.00792000457198783168,0.00006872658861671728,0.00767675475293811728,0.00388571838257534535,0.19739188406064483994,0.04263461515303963029,0.17207157639013834216,-0.00055406793408630287,0.00000033624999661623,0.00000000000000000000,0,,,
48,4.80000000000000071054,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97719120489480815195,0.00049372294173241551,0.00815730368848941942,0.00007571488858977822,0.00828281433869638983,0.00423238189240987116,0.20327649175590237207,0.04695483217159056311,0.17885098409145447351,-0.00057064882390036405,0.00000037041225307708,0.00000000000000000000,0,,,
49,4.90000000000000035527,4,-69.96793493515153272710,0.01145706083836859485,0.00799999999999996547,0.28571404234238845232,-69.97896573268042175187,0.00043650410187238379,0.00751682824582129878,0.00006770292627163690,0.00720537507512612838,0.00364834441965084313,0.18734546886225511564,0.04200460425334922449,0.17031368572571717324,-0.00052586388954822144,0.00000033125121494325,0.00000000000000000000,0,,,
