# in_testing: False
# method: euler
# panel: NMDA_block_no_firing
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: 100
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 2000, 'nu': 82, 'N_nmda': 0, 'nu_nmda': 0}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 0, 'nu_nmda': 0}
# smoothened_rate_width: 10
# x_nmda: 0
N,v_steady,g_e_steady,g_i_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_e_mean,g_e_var,g_i_mean,g_i_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
31,-69.47177059209708716025,0.20499999999999948819,0.09839999999999936298,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.46707469856647776396,0.03824748422090271105,0.20504587874892610255,0.00525647108094395073,0.09876966463915363981,0.00198112244455511113,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
32,-69.44926436890868615137,0.21319999999999950102,0.09839999999999936298,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.44564296033652794904,0.03805395316292459890,0.21268395195533792985,0.00534981216854507873,0.09765592717577288584,0.00193650029628844329,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
33,-69.42677272332599613947,0.22139999999999951386,0.09839999999999936298,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.42070293281783222028,0.03784346109751737797,0.22190479510814548059,0.00558503393054633843,0.09846272016561904983,0.00201774797739939608,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
34,-69.40429564119035887870,0.22959999999999949893,0.09839999999999936298,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.40008582462745323483,0.03788162024108154835,0.22932498456023900357,0.00576532830922642670,0.09774292261475857335,0.00199714639599194539,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
35,-69.41115197045775175866,0.22959999999999949893,0.11479999999999934701,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.40778856057148971104,0.03789468530532124485,0.22899251825967426033,0.00584643601113269892,0.11402200834217990355,0.00231674940689467713,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
36,-69.38870175051353328399,0.23779999999999901217,0.11479999999999934701,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.38313603533448770122,0.03833935669564743354,0.23799098302895871360,0.00605392619932181193,0.11402276540161639107,0.00234252766152052809,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
37,-69.36626604839237586475,0.24599999999999896949,0.11479999999999934701,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.36083657836024940480,0.03793043284394067433,0.24623350556279235968,0.00626375057119520160,0.11453472138693827909,0.00226319771084193197,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
38,-69.34384485001652365099,0.25419999999999898233,0.11479999999999934701,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.33658265220512362248,0.03809225185806374564,0.25527755421452069662,0.00646380164526465760,0.11568136609628269784,0.00225671925584233291,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
39,-69.32143814132645331938,0.26239999999999896740,0.11479999999999934701,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.31213392653324945059,0.03795315266921231445,0.26415418302157617214,0.00679082818193345230,0.11512992947705742719,0.00226975589897442445,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
40,-69.32833469850945107282,0.26239999999999896740,0.13119999999999870655,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-69.32360398379307753203,0.03768519975540251393,0.26244160853458486926,0.00655920835923869041,0.13129581581172083959,0.00254211978962912881,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,,,
